night,run,field,filter,seeing,ellipt,sky,sources
20120923,r938508,intphas_0191o,i,1.34,0.168,131.7,716
20120923,r938509,intphas_0192,Ha,1.44,0.077,68.5,151
20120923,r938510,intphas_0192,r,1.42,0.118,209.0,362
20120923,r938511,intphas_0192,i,1.32,0.116,145.4,406
20120923,r938512,intphas_0192o,Ha,1.33,0.147,86.1,207
20120923,r938513,intphas_0192o,r,1.40,0.123,203.8,409
20120923,r938514,intphas_0192o,i,1.28,0.114,163.7,449
20120923,r938515,intphas_0193,Ha,1.28,0.099,85.9,176
20120923,r938516,intphas_0193,r,1.39,0.110,186.4,343
20120923,r938517,intphas_0193,i,1.32,0.117,132.5,341
20120923,r938518,intphas_0193o,Ha,1.36,0.085,81.4,158
20120923,r938519,intphas_0193o,r,1.50,0.098,193.3,308
20120923,r938520,intphas_0193o,i,1.54,0.072,139.4,253
20120923,r938521,intphas_0194,Ha,1.52,0.090,77.9,271
20120923,r938522,intphas_0194,r,1.50,0.109,206.3,763
20120923,r938523,intphas_0194,i,1.44,0.104,148.0,587
20120923,r938524,intphas_0194o,Ha,1.58,0.099,85.7,259
20120923,r938525,intphas_0194o,r,1.56,0.084,193.0,666
20120923,r938526,intphas_0194o,i,1.54,0.081,141.0,486
20120923,r938527,intphas_0195,Ha,1.66,0.097,40.9,209
20120923,r938528,intphas_0195,r,1.55,0.074,64.4,566
20120923,r938529,intphas_0195,i,1.40,0.094,65.1,495
20120923,r938530,intphas_0195o,Ha,1.66,0.107,74.7,210
20120923,r938531,intphas_0195o,r,1.52,0.082,140.3,647
20120923,r938532,intphas_0195o,i,1.34,0.102,124.2,553
20120923,r938533,intphas_0196,Ha,1.47,0.063,78.8,92
20120923,r938534,intphas_0196,r,1.47,0.071,178.0,154
20120923,r938535,intphas_0196,i,1.42,0.094,124.6,173
20120923,r938536,intphas_0196o,Ha,1.49,0.100,68.3,79
20120923,r938537,intphas_0196o,r,1.45,0.095,159.6,159
20120923,r938538,intphas_0196o,i,1.36,0.094,139.5,194
20120923,r938539,intphas_0197,Ha,1.55,0.101,66.4,166
20120923,r938540,intphas_0197,r,1.44,0.108,147.6,424
20120923,r938541,intphas_0197,i,1.38,0.093,126.0,370
20120923,r938542,intphas_0197o,Ha,1.50,0.079,63.3,177
20120923,r938543,intphas_0197o,r,1.57,0.113,142.0,421
20120923,r938544,intphas_0197o,i,1.53,0.081,140.8,365
20120923,r938545,intphas_0198,Ha,1.54,0.086,61.4,216
20120923,r938546,intphas_0198,r,1.44,0.100,127.0,557
20120923,r938547,intphas_0198,i,1.39,0.065,121.9,461
20120923,r938548,intphas_0198o,Ha,1.55,0.107,66.1,222
20120923,r938549,intphas_0198o,r,1.41,0.087,126.6,605
20120923,r938550,intphas_0198o,i,1.30,0.118,118.2,562
20120923,r938551,intphas_0199,Ha,1.35,0.084,62.9,323
20120923,r938552,intphas_0199,r,1.26,0.115,82.3,1023
20120923,r938553,intphas_0199,i,1.13,0.118,111.4,940
20120923,r938554,intphas_0199o,Ha,1.41,0.109,59.9,319
20120923,r938555,intphas_0199o,r,1.47,0.074,126.4,824
20120923,r938556,intphas_0199o,i,1.31,0.090,122.0,671
20120923,r938557,intphas_0200,Ha,1.40,0.073,66.0,129
20120923,r938558,intphas_0200,r,1.44,0.064,142.9,327
20120923,r938559,intphas_0200,i,1.37,0.092,143.8,330
20120923,r938560,intphas_0200o,Ha,1.48,0.094,60.9,131
20120923,r938561,intphas_0200o,r,1.38,0.081,139.8,357
20120923,r938562,intphas_0200o,i,1.30,0.101,123.5,348
20120923,r938563,intphas_0203,Ha,1.38,0.055,56.9,204
20120923,r938564,intphas_0203,r,1.36,0.084,126.4,532
20120923,r938565,intphas_0203,i,1.42,0.082,119.5,404
20120923,r938566,Feige22,Ha,1.88,0.118,38.7,20
20120923,r938567,Feige22,r,1.86,0.070,40.9,13
20120923,r938568,Feige22,i,1.43,0.075,48.8,12
20120923,r938569,Feige22,He1,1.58,0.051,53.1,24
20120923,r938570,Feige22,r,1.55,0.078,44.9,15
20120923,r938571,Feige22,U,1.53,0.090,47.1,8
20120923,r938572,Feige22,g,1.52,0.074,36.3,14
20120923,r938573,intphas_0203o,Ha,1.49,0.076,59.7,186
20120923,r938574,intphas_0203o,r,1.55,0.059,117.4,419
20120923,r938575,intphas_0203o,i,1.39,0.104,113.0,394
20120923,r938576,intphas_0211,Ha,1.40,0.077,45.6,229
20120923,r938577,intphas_0211,r,1.43,0.078,125.5,479
20120923,r938578,intphas_0211,i,1.46,0.086,46.7,403
20120923,r938579,intphas_0211o,Ha,1.40,0.082,57.6,179
20120923,r938580,intphas_0211o,r,1.40,0.118,48.4,480
20120923,r938581,intphas_0211o,i,1.27,0.093,127.6,484
20120923,r938582,uvex_1595o,r,1.64,0.130,131.0,273
20120923,r938583,uvex_1595o,U,2.05,0.119,49.8,36
20120923,r938584,uvex_1595o,g,1.72,0.084,74.6,115
20120923,r938585,uvex_1596,r,1.63,0.129,75.1,110
20120923,r938586,uvex_1596,U,1.41,0.103,51.3,18
20120923,r938587,uvex_1596,g,1.52,0.108,64.2,42
20120923,r938588,uvex_1596o,r,1.64,0.106,95.5,96
20120923,r938589,uvex_1596o,U,1.40,0.113,49.8,17
20120923,r938590,uvex_1596o,g,1.60,0.106,69.0,38
20120923,r938591,uvex_1599,r,1.62,0.083,114.0,217
20120923,r938592,uvex_1599,U,1.91,0.113,47.0,32
20120923,r938593,uvex_1599,g,1.57,0.100,68.8,87
20120923,r938594,uvex_1599o,r,1.50,0.111,110.1,203
20120923,r938595,uvex_1599o,U,1.87,0.113,49.7,26
20120923,r938596,uvex_1599o,g,1.60,0.092,71.4,78
20120923,r938597,uvex_1600,r,1.59,0.105,110.5,334
20120923,r938598,uvex_1600,U,1.96,0.101,53.3,34
20120923,r938599,uvex_1600,g,1.65,0.102,64.4,183
20120923,r938600,uvex_1600o,r,1.54,0.170,110.1,368
20120923,r938601,uvex_1600o,U,1.87,0.134,52.4,36
20120923,r938602,uvex_1600o,g,1.57,0.096,72.7,208
20120923,r938603,uvex_1601,r,1.47,0.115,101.4,532
20120923,r938604,uvex_1601,U,1.91,0.130,52.4,54
20120923,r938605,uvex_1601,g,1.68,0.104,66.0,290
20120923,r938606,uvex_1601o,r,1.53,0.137,95.1,485
20120923,r938607,uvex_1601o,U,1.89,0.140,51.8,64
20120923,r938608,uvex_1601o,g,1.46,0.117,61.5,333
20120923,r938609,uvex_1633,r,1.38,0.101,122.5,222
20120923,r938610,uvex_1633,U,1.44,0.133,51.7,20
20120923,r938611,uvex_1633,g,1.44,0.120,71.8,87
20120923,r938612,uvex_1633o,r,1.50,0.169,107.2,203
20120923,r938613,uvex_1633o,U,1.42,0.127,51.8,20
20120923,r938614,uvex_1633o,g,1.47,0.100,62.6,99
20120923,r938615,uvex_1637,r,1.50,0.125,119.9,356
20120923,r938616,uvex_1637,U,1.86,0.138,52.7,30
20120923,r938617,uvex_1637,g,1.47,0.128,63.6,172
20120923,r938618,uvex_1637o,r,1.58,0.181,123.0,350
20120923,r938619,uvex_1637o,U,1.72,0.125,53.7,31
20120923,r938620,uvex_1637o,g,1.49,0.109,67.7,176
20120923,r938621,uvex_1638,r,1.33,0.126,107.5,423
20120923,r938622,uvex_1638,U,1.71,0.121,52.6,37
20120923,r938623,uvex_1638,g,1.53,0.120,73.1,181
20120923,r938624,uvex_1638o,r,1.41,0.133,107.1,394
20120923,r938625,uvex_1638o,U,1.85,0.141,50.9,38
20120923,r938626,uvex_1638o,g,1.48,0.113,60.5,217
20120923,r938627,uvex_1640,r,1.34,0.113,121.4,405
20120923,r938628,uvex_1640,U,1.80,0.121,48.7,56
20120923,r938629,uvex_1640,g,1.43,0.139,60.4,175
20120923,r938630,uvex_1640o,r,1.44,0.157,110.4,366
20120923,r938631,uvex_1640o,U,1.82,0.125,49.6,49
20120923,r938632,uvex_1640o,g,1.55,0.117,74.9,148
20120923,r938633,Feige22,He1,1.33,0.099,51.5,28
20120923,r938634,Feige22,r,1.10,0.083,49.8,22
20120923,r938635,Feige22,U,1.57,0.107,36.4,11
20120923,r938636,Feige22,g,1.19,0.042,36.5,17
20120923,r938637,Feige22,Ha,1.25,0.069,32.7,24
20120923,r938638,Feige22,r,1.12,0.075,42.9,21
20120923,r938639,Feige22,i,1.19,0.128,51.6,18
20120923,r938640,uvex_1642,r,1.47,0.115,114.5,455
20120923,r938641,uvex_1642,U,1.84,0.111,67.7,48
20120923,r938642,uvex_1642,g,1.47,0.083,87.6,266
20120923,r938643,uvex_1642o,r,1.44,0.089,125.6,413
20120923,r938644,uvex_1642o,U,1.74,0.108,67.8,54
20120923,r938645,uvex_1642o,g,1.44,0.119,74.0,268
20120923,r938646,uvex_1644,r,1.32,0.113,106.7,501
20120923,r938647,uvex_1644,U,1.73,0.105,67.9,55
20120923,r938648,uvex_1644,g,1.41,0.101,79.5,258
20120923,r938649,uvex_1644o,r,1.34,0.112,119.4,444
20120923,r938650,uvex_1644o,U,1.75,0.108,68.6,60
20120923,r938651,uvex_1644o,g,1.39,0.097,67.7,243
20120923,r938652,uvex_1646,r,1.53,0.123,127.3,135
20120923,r938653,uvex_1646,U,1.61,0.102,67.9,31
20120923,r938654,uvex_1646,g,1.42,0.126,86.5,70
20120923,r938655,uvex_1646o,r,1.37,0.110,68.9,195
20120923,r938656,uvex_1646o,U,1.72,0.105,65.5,34
20120923,r938657,uvex_1646o,g,1.45,0.108,46.8,75
20120923,r938658,uvex_1649,r,1.40,0.111,126.8,483
20120923,r938659,uvex_1649,U,2.00,0.122,67.9,60
20120923,r938660,uvex_1649,g,1.31,0.096,78.9,336
20120923,r938661,uvex_1649o,r,1.50,0.181,138.5,476
20120923,r938662,uvex_1649o,U,1.85,0.116,68.4,79
20120923,r938663,uvex_1649o,g,1.33,0.115,72.9,336
20120923,r938664,uvex_1650,r,1.28,0.115,134.8,334
20120923,r938665,uvex_1650,U,1.69,0.127,68.5,36
20120923,r938666,uvex_1650,g,1.45,0.162,77.9,171
20120923,r938667,uvex_1650o,r,1.28,0.119,140.8,363
20120923,r938668,uvex_1650o,U,1.60,0.134,66.6,43
20120923,r938669,uvex_1650o,g,1.28,0.117,86.5,196
20120923,r938670,uvex_1657,r,1.36,0.168,76.5,356
20120923,r938671,uvex_1657,U,1.70,0.131,68.7,46
20120923,r938672,uvex_1657,g,1.31,0.101,75.3,192
20120923,r938673,uvex_1657o,r,1.75,0.208,121.0,270
20120923,r938674,uvex_1657o,U,1.71,0.128,68.5,48
20120923,r938675,uvex_1657o,g,1.39,0.086,82.9,183
20120923,r938676,uvex_1658,r,1.31,0.124,54.3,536
20120923,r938677,uvex_1658,U,1.70,0.100,69.5,65
20120923,r938678,uvex_1658,g,1.43,0.134,67.8,298
20120923,r938679,uvex_1658o,r,1.23,0.093,140.7,583
20120923,r938680,uvex_1658o,U,1.70,0.120,56.9,64
20120923,r938681,uvex_1658o,g,1.27,0.084,81.0,344
20120923,r938682,uvex_1660,r,1.23,0.110,121.9,544
20120923,r938683,uvex_1660,U,1.61,0.106,68.8,45
20120923,r938684,uvex_1660,g,1.31,0.112,69.7,278
20120923,r938685,uvex_1660o,r,1.31,0.119,104.4,479
20120923,r938686,uvex_1660o,U,1.56,0.093,69.0,45
20120923,r938687,uvex_1660o,g,1.32,0.108,72.2,271
20120923,r938688,uvex_1662,r,1.21,0.099,132.2,444
20120923,r938689,uvex_1662,U,1.57,0.085,67.6,41
20120923,r938690,uvex_1662,g,1.35,0.082,82.7,198
20120923,r938691,uvex_1662o,r,1.38,0.148,145.1,409
20120923,r938692,uvex_1662o,U,1.66,0.103,67.6,45
20120923,r938693,uvex_1662o,g,1.32,0.101,76.9,216
20120923,r938694,uvex_1663,r,1.28,0.106,115.4,480
20120923,r938695,uvex_1663,U,1.59,0.140,68.7,43
20120923,r938696,uvex_1663,g,1.34,0.067,87.3,246
20120923,r938697,uvex_1663o,r,1.36,0.123,115.8,399
20120923,r938698,uvex_1663o,U,1.54,0.108,69.9,51
20120923,r938699,uvex_1663o,g,1.33,0.088,82.4,238
20120923,r938700,Feige22,He1,1.36,0.084,57.5,30
20120923,r938701,Feige22,r,0.94,0.041,52.5,27
20120923,r938702,Feige22,U,1.27,0.079,37.8,14
20120923,r938703,Feige22,g,1.21,0.050,36.6,18
20120923,r938704,Feige22,Ha,1.47,0.170,196.5,68
20120923,r938705,Feige22,r,0.91,0.029,46.4,21
20120923,r938706,Feige22,i,0.88,0.034,59.6,20
20120923,r938707,HZ4,Ha,1.39,0.132,71.3,65
20120923,r938708,HZ4,r,1.18,0.094,86.8,75
20120923,r938709,HZ4,i,0.95,0.086,98.5,79
20120923,r938710,HZ4,He1,1.39,0.148,641.0,211
20120923,r938711,HZ4,r,0.99,0.065,91.5,86
20120923,r938712,HZ4,U,1.69,0.129,94.2,36
20120923,r938713,HZ4,g,1.22,0.071,91.0,56
20120923,r938714,G191B2B,He1,1.22,0.081,41.6,37
20120923,r938715,G191B2B,r,1.16,0.074,39.5,39
20120923,r938716,G191B2B,U,1.82,0.110,51.7,6
20120923,r938717,G191B2B,g,1.22,0.077,47.2,20
20120923,r938718,G191B2B,Ha,1.19,0.081,50.6,66
20120923,r938719,G191B2B,r,1.18,0.097,40.5,20
20120923,r938720,G191B2B,i,1.28,0.122,54.1,58
20121002,r940050,SA112-250,Ha,2.35,0.076,41.9,12
20121002,r940051,SA112-250,r,2.27,0.057,42.9,7
20121002,r940052,SA112-250,i,2.73,0.056,51.2,8
20121002,r940053,SA113-260,Ha,2.14,0.092,55.0,18
20121002,r940054,SA113-260,r,2.13,0.062,92.8,36
20121002,r940055,SA113-260,i,2.14,0.087,87.5,22
20121002,r940056,intphas_7193,Ha,1.91,0.102,94.2,145
20121002,r940057,intphas_7193,r,1.82,0.118,257.3,375
20121002,r940058,intphas_7193,i,1.87,0.122,165.9,371
20121002,r940059,intphas_7193o,Ha,1.76,0.106,96.4,140
20121002,r940060,intphas_7193o,r,2.32,0.092,271.2,257
20121002,r940061,intphas_7193o,i,2.21,0.103,159.0,298
20121002,r940062,intphas_7302,Ha,1.99,0.112,61.0,337
20121002,r940063,intphas_7302,r,2.13,0.156,277.6,720
20121002,r940064,intphas_7302,i,2.29,0.106,165.6,593
20121002,r940065,intphas_7302o,Ha,2.03,0.135,98.6,236
20121002,r940066,intphas_7302o,r,2.18,0.083,166.6,504
20121002,r940067,intphas_7302o,i,2.06,0.107,147.7,657
20121002,r940068,intphas_7081,Ha,1.93,0.093,103.8,77
20121002,r940069,intphas_7081,r,2.27,0.115,271.0,135
20121002,r940070,intphas_7081,i,1.87,0.125,147.9,236
20121002,r940071,intphas_7081o,Ha,2.06,0.141,102.5,65
20121002,r940072,intphas_7081o,r,2.05,0.124,297.9,212
20121002,r940073,intphas_7081o,i,2.22,0.102,155.9,214
20121002,r940074,intphas_7299,Ha,1.86,0.121,88.8,83
20121002,r940075,intphas_7299,r,2.06,0.118,312.0,132
20121002,r940076,intphas_7299,i,1.84,0.091,162.4,184
20121002,r940077,intphas_7299o,Ha,1.84,0.143,105.8,89
20121002,r940078,intphas_7299o,r,2.22,0.132,202.8,150
20121002,r940079,intphas_7299o,i,2.11,0.159,154.2,179
20121002,r940080,intphas_7298,Ha,1.85,0.120,98.6,363
20121002,r940081,intphas_7298,r,2.03,0.083,314.8,693
20121002,r940082,intphas_7298,i,2.17,0.085,151.6,415
20121002,r940083,intphas_7298o,Ha,2.23,0.096,99.6,205
20121002,r940084,intphas_7298o,r,2.07,0.128,215.3,640
20121002,r940085,intphas_7298o,i,1.94,0.132,116.3,660
20121002,r940086,intphas_7297,Ha,1.90,0.089,107.7,189
20121002,r940087,intphas_7297,r,2.21,0.092,324.5,396
20121002,r940088,intphas_7297,i,2.09,0.135,163.0,399
20121002,r940089,intphas_7297o,Ha,2.11,0.094,107.3,174
20121002,r940090,intphas_7297o,r,2.24,0.058,293.1,373
20121002,r940091,intphas_7297o,i,2.33,0.104,165.0,297
20121002,r940092,intphas_7296,Ha,2.24,0.100,107.8,181
20121002,r940093,intphas_7296,r,2.40,0.080,324.2,434
20121002,r940094,intphas_7296,i,2.15,0.119,116.1,422
20121002,r940095,intphas_7296o,Ha,2.68,0.089,93.4,129
20121002,r940096,intphas_7296o,r,2.85,0.102,104.8,310
20121002,r940097,intphas_7296o,i,2.58,0.083,105.6,253
20121002,r940098,intphas_7295,Ha,3.45,0.071,112.7,44
20121002,r940099,intphas_7295,r,2.91,0.061,349.6,107
20121002,r940100,intphas_7295,i,2.52,0.091,161.8,118
20121002,r940101,intphas_7295o,Ha,1.93,0.079,111.0,80
20121002,r940102,intphas_7295o,r,1.91,0.086,349.3,216
20121002,r940103,intphas_7295o,i,1.88,0.057,171.9,209
20121002,r940104,intphas_7294,Ha,1.82,0.091,91.8,124
20121002,r940105,intphas_7294,r,1.90,0.066,345.4,227
20121002,r940106,intphas_7294,i,1.68,0.077,133.0,267
20121002,r940107,intphas_7294o,Ha,1.72,0.095,107.0,146
20121002,r940108,intphas_7294o,r,1.83,0.083,357.3,318
20121002,r940109,intphas_7294o,i,1.96,0.098,149.4,352
20121002,r940110,intphas_7293,Ha,1.86,0.102,104.5,161
20121002,r940111,intphas_7293,r,1.99,0.103,322.7,390
20121002,r940112,intphas_7293,i,2.02,0.150,154.3,444
20121002,r940113,intphas_7293o,Ha,1.83,0.148,107.8,190
20121002,r940114,intphas_7293o,r,2.01,0.126,341.5,491
20121002,r940115,intphas_7293o,i,2.12,0.138,172.1,507
20121002,r940116,intphas_7292,Ha,1.84,0.110,104.4,384
20121002,r940117,intphas_7292,r,1.95,0.124,243.2,863
20121002,r940118,intphas_7292,i,1.85,0.120,136.1,910
20121002,r940119,intphas_7292o,Ha,1.76,0.142,91.5,415
20121002,r940120,intphas_7292o,r,1.96,0.128,287.4,880
20121002,r940121,intphas_7292o,i,2.01,0.161,165.5,965
20121002,r940122,intphas_7291,Ha,1.78,0.119,104.4,422
20121002,r940123,intphas_7291,r,1.92,0.109,103.9,1040
20121002,r940124,intphas_7291,i,1.99,0.126,175.8,949
20121002,r940125,intphas_7291o,Ha,1.81,0.073,108.5,276
20121002,r940126,intphas_7291o,r,1.94,0.060,233.7,735
20121002,r940127,intphas_7291o,i,1.85,0.077,188.3,518
20121002,r940128,SA113-260,Ha,2.62,0.089,66.8,14
20121002,r940129,SA113-260,r,3.61,0.053,142.9,20
20121002,r940130,SA113-260,i,3.74,0.118,115.9,10
20121004,r940233,SA112-250,Ha,2.08,0.062,44.1,15
20121004,r940234,SA112-250,r,2.17,0.043,47.1,8
20121004,r940235,SA112-250,i,2.18,0.051,50.2,9
20121004,r940236,SA113-260,Ha,2.23,0.101,50.7,19
20121004,r940237,SA113-260,r,2.11,0.062,81.0,28
20121004,r940238,SA113-260,i,1.78,0.066,75.1,23
20121004,r940241,SA113-260,,1.88,0.057,95.0,61
20121004,r940243,intphas_7290o,Ha,1.75,0.085,55.8,80
20121004,r940244,intphas_7290o,r,1.59,0.059,121.7,153
20121004,r940245,intphas_7290o,i,1.56,0.091,107.3,179
20121004,r940246,intphas_7289,Ha,1.63,0.080,55.0,281
20121004,r940247,intphas_7289,r,1.63,0.082,121.9,686
20121004,r940248,intphas_7289,i,1.72,0.111,98.9,498
20121004,r940249,intphas_7289o,Ha,1.80,0.096,53.0,250
20121004,r940250,intphas_7289o,r,1.74,0.106,120.9,664
20121004,r940251,intphas_7289o,i,1.68,0.082,97.2,521
20121004,r940252,intphas_5780,Ha,1.52,0.070,64.0,150
20121004,r940253,intphas_5780,r,1.46,0.053,141.0,326
20121004,r940254,intphas_5780,i,1.48,0.080,91.3,366
20121004,r940255,intphas_5780o,Ha,1.72,0.069,64.9,125
20121004,r940256,intphas_5780o,r,1.70,0.070,48.3,288
20121004,r940257,intphas_5780o,i,1.48,0.079,47.3,343
20121004,r940258,intphas_5706,Ha,1.68,0.099,64.8,216
20121004,r940259,intphas_5706,r,1.59,0.129,108.9,616
20121004,r940260,intphas_5706,i,1.54,0.115,101.3,657
20121004,r940261,intphas_5706o,Ha,1.90,0.153,58.9,195
20121004,r940262,intphas_5706o,r,1.62,0.150,131.4,664
20121004,r940263,intphas_5706o,i,1.60,0.139,79.0,617
20121004,r940264,intphas_5464,Ha,1.44,0.088,60.2,369
20121004,r940265,intphas_5464,r,1.29,0.104,106.7,1211
20121004,r940266,intphas_5464,i,1.29,0.106,86.6,1422
20121004,r940267,intphas_5464o,Ha,1.35,0.165,66.1,450
20121004,r940268,intphas_5464o,r,1.61,0.191,128.0,963
20121004,r940269,intphas_5464o,i,1.37,0.120,106.6,984
20121004,r940270,intphas_5465,Ha,1.32,0.128,58.8,854
20121004,r940271,intphas_5465,r,1.23,0.129,53.9,2726
20121004,r940272,intphas_5465,i,1.23,0.132,81.7,1983
20121004,r940273,intphas_5465o,Ha,1.20,0.123,64.1,913
20121004,r940274,intphas_5465o,r,1.21,0.100,149.1,2332
20121004,r940275,intphas_5465o,i,1.06,0.099,54.2,2037
20121004,r940276,intphas_5470,Ha,1.37,0.155,59.8,662
20121004,r940277,intphas_5470,r,1.14,0.116,138.2,2493
20121004,r940278,intphas_5470,i,1.16,0.118,111.1,2343
20121004,r940279,intphas_5470o,Ha,1.20,0.135,50.2,791
20121004,r940280,intphas_5470o,r,1.54,0.189,42.3,1756
20121004,r940281,intphas_5470o,i,1.41,0.171,42.6,1946
20121004,r940282,intphas_5647,Ha,1.31,0.088,59.2,690
20121004,r940283,intphas_5647,r,1.36,0.094,172.8,1818
20121004,r940284,intphas_5647,i,1.25,0.105,120.6,1570
20121004,r940285,intphas_5647o,Ha,1.33,0.074,99.3,642
20121004,r940286,intphas_5647o,r,1.38,0.087,190.4,1649
20121004,r940287,intphas_5647o,i,1.26,0.094,103.4,1490
20121004,r940288,intphas_5472,Ha,1.61,0.208,83.6,951
20121004,r940289,intphas_5472,r,1.05,0.113,154.0,3675
20121004,r940290,intphas_5472,i,0.99,0.137,121.0,3181
20121004,r940291,intphas_5472o,Ha,1.16,0.167,45.4,1326
20121004,r940292,intphas_5472o,r,1.15,0.133,52.9,3744
20121004,r940293,intphas_5472o,i,1.21,0.112,49.6,2175
20121004,r940294,intphas_5474,Ha,1.44,0.106,81.5,772
20121004,r940295,intphas_5474,r,1.80,0.168,189.2,1847
20121004,r940296,intphas_5474,i,1.52,0.131,122.3,1825
20121004,r940297,intphas_5474o,Ha,1.55,0.100,71.3,618
20121004,r940298,intphas_5474o,r,1.44,0.112,119.2,2300
20121004,r940299,intphas_5474o,i,1.53,0.125,109.7,1711
20121004,r940300,intphas_5476,Ha,1.65,0.090,75.3,320
20121004,r940301,intphas_5476,r,1.43,0.085,178.6,1014
20121004,r940302,intphas_5476,i,1.30,0.095,127.6,1145
20121004,r940303,intphas_5476o,Ha,1.33,0.084,52.4,389
20121004,r940304,intphas_5476o,r,1.23,0.088,122.4,1176
20121004,r940305,intphas_5476o,i,1.20,0.083,63.6,1171
20121004,r940306,intphas_5477,Ha,1.29,0.073,82.3,658
20121004,r940307,intphas_5477,r,1.54,0.131,135.5,1445
20121004,r940308,intphas_5477,i,1.40,0.121,120.2,1215
20121004,r940309,intphas_5477o,Ha,1.41,0.094,92.3,607
20121004,r940310,intphas_5477o,r,1.20,0.090,154.3,2041
20121004,r940311,intphas_5477o,i,1.18,0.078,130.1,1478
20121004,r940312,GD248,Ha,1.88,0.138,56.1,35
20121004,r940313,GD248,r,1.86,0.102,118.9,60
20121004,r940314,GD248,i,1.61,0.112,58.2,33
20121004,r940315,intphas_6917,Ha,1.41,0.086,97.1,264
20121004,r940316,intphas_6917,r,1.35,0.106,193.9,926
20121004,r940317,intphas_6917,i,1.38,0.101,141.7,604
20121004,r940318,intphas_6917o,Ha,1.40,0.099,104.4,245
20121004,r940319,intphas_6917o,r,1.51,0.113,255.4,672
20121004,r940320,intphas_6917o,i,1.37,0.074,173.2,534
20121004,r940321,intphas_6919,Ha,1.58,0.065,92.4,390
20121004,r940322,intphas_6919,r,1.61,0.083,141.9,1080
20121004,r940323,intphas_6919,i,1.55,0.091,87.8,849
20121004,r940324,intphas_6919o,Ha,1.41,0.100,105.1,492
20121004,r940325,intphas_6919o,r,1.45,0.072,123.1,1283
20121004,r940326,intphas_6919o,i,1.16,0.131,120.0,1551
20121004,r940327,intphas_6844,Ha,1.85,0.112,95.5,328
20121004,r940328,intphas_6844,r,1.60,0.081,241.0,899
20121004,r940329,intphas_6844,i,1.72,0.090,51.1,605
20121004,r940330,intphas_6844o,Ha,1.70,0.073,113.2,349
20121004,r940331,intphas_6844o,r,1.58,0.066,121.3,1116
20121004,r940332,intphas_6844o,i,1.50,0.114,133.8,987
20121004,r940333,intphas_6945,Ha,1.35,0.097,87.5,578
20121004,r940334,intphas_6945,r,1.51,0.104,98.0,1385
20121004,r940335,intphas_6945,i,1.56,0.089,74.0,944
20121004,r940336,intphas_6945o,Ha,1.61,0.060,83.7,455
20121004,r940337,intphas_6945o,r,1.79,0.073,170.0,1099
20121004,r940338,intphas_6945o,i,1.45,0.086,100.5,1109
20121004,r940339,intphas_6784,Ha,1.56,0.047,85.0,266
20121004,r940340,intphas_6784,r,1.40,0.050,222.3,740
20121004,r940341,intphas_6784,i,1.44,0.076,121.9,602
20121004,r940342,intphas_6784o,Ha,1.51,0.040,84.1,274
20121004,r940343,intphas_6784o,r,1.39,0.047,184.3,796
20121004,r940344,intphas_6784o,i,1.31,0.061,118.8,736
20121004,r940345,intphas_6890,Ha,1.50,0.066,61.4,452
20121004,r940346,intphas_6890,r,1.54,0.079,132.9,1152
20121004,r940347,intphas_6890,i,1.33,0.082,80.4,985
20121004,r940348,intphas_6890o,Ha,1.44,0.066,81.5,482
20121004,r940349,intphas_6890o,r,1.43,0.076,179.3,1273
20121004,r940350,intphas_6890o,i,1.58,0.075,104.3,762
20121004,r940351,intphas_7097,Ha,1.32,0.084,83.6,471
20121004,r940352,intphas_7097,r,1.35,0.117,126.0,1347
20121004,r940353,intphas_7097,i,1.22,0.109,92.4,1136
20121004,r940354,intphas_7097o,Ha,1.50,0.063,61.9,402
20121004,r940355,intphas_7097o,r,1.45,0.093,170.9,1255
20121004,r940356,intphas_7097o,i,1.59,0.091,115.4,779
20121004,r940357,intphas_7094,Ha,1.53,0.060,72.8,404
20121004,r940358,intphas_7094,r,1.33,0.052,178.4,1425
20121004,r940359,intphas_7094,i,1.35,0.075,110.1,911
20121004,r940360,intphas_7094o,Ha,1.37,0.067,76.3,503
20121004,r940361,intphas_7094o,r,1.33,0.053,147.3,1316
20121004,r940362,intphas_7094o,i,1.05,0.076,97.0,1351
20121004,r940363,intphas_7078,Ha,1.13,0.062,61.3,633
20121004,r940364,intphas_7078,r,1.20,0.130,188.3,1604
20121004,r940365,intphas_7078,i,0.96,0.107,81.7,1520
20121004,r940366,intphas_7078o,Ha,1.04,0.073,68.8,812
20121004,r940367,intphas_7078o,r,1.23,0.071,119.4,1510
20121004,r940368,intphas_7078o,i,1.06,0.092,98.4,1412
20121004,r940369,intphas_7071,Ha,1.19,0.091,86.6,719
20121004,r940370,intphas_7071,r,1.28,0.064,162.6,1521
20121004,r940371,intphas_7071,i,1.25,0.070,106.5,1120
20121004,r940372,intphas_7071o,Ha,1.21,0.090,81.3,685
20121004,r940373,intphas_7071o,r,1.10,0.093,218.9,1943
20121004,r940374,intphas_7071o,i,1.18,0.091,104.4,1303
20121004,r940375,intphas_7070,Ha,1.18,0.060,82.4,748
20121004,r940376,intphas_7070,r,1.25,0.062,182.5,1596
20121004,r940377,intphas_7070,i,1.01,0.072,115.9,1539
20121004,r940378,intphas_7070o,Ha,1.27,0.068,83.1,596
20121004,r940379,intphas_7070o,r,1.07,0.079,42.2,2006
